,index,image_path,label
1309,499,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-029.jpg,8
1310,1098,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-017.jpg,17
1311,1113,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-059.jpg,17
1312,691,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-004.jpg,10
1313,0,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-040.jpg,0
1314,1173,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-046.jpg,18
1315,926,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-041.jpg,15
1316,1131,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-055.jpg,18
1317,1557,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-013.jpg,25
1318,1247,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-049.jpg,20
1319,1451,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-006.jpg,23
1320,327,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-027.jpg,5
1321,102,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-057.jpg,1
1322,213,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-007.jpg,4
1323,1159,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-035.jpg,18
1324,852,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-011.jpg,13
1325,246,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-020.jpg,4
1326,1806,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-054.jpg,29
1327,1484,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-050.jpg,24
1328,1659,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-008.jpg,27
1329,1386,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-033.jpg,22
1330,1543,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-008.jpg,25
1331,1225,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-048.jpg,19
1332,365,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-051.jpg,6
1333,248,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-068.jpg,4
1334,736,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-043.jpg,11
1335,26,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-005.jpg,0
1336,836,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-006.jpg,13
1337,1456,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-046.jpg,23
1338,1664,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-015.jpg,27
1339,680,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-026.jpg,10
1340,1411,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-051.jpg,23
1341,1655,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-034.jpg,27
1342,3,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-025.jpg,0
1343,134,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-030.jpg,2
1344,837,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-025.jpg,13
1345,355,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-061.jpg,6
1346,292,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-045.jpg,5
1347,698,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-037.jpg,10
1348,1048,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-103.jpg,17
1349,1568,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-012.jpg,25
1350,1671,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-027.jpg,27
1351,369,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-007.jpg,6
1352,1620,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-018.jpg,26
1353,1513,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-033.jpg,24
1354,1249,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-024.jpg,20
1355,226,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-032.jpg,4
1356,1298,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-037.jpg,20
1357,339,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-047.jpg,5
1358,1581,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-062.jpg,25
1359,603,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-048.jpg,9
1360,1788,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-014.jpg,29
1361,454,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-042.jpg,7
1362,63,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-042.jpg,1
1363,990,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-007.jpg,16
1364,237,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-082.jpg,4
1365,650,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-029.jpg,10
1366,112,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-008.jpg,2
1367,1803,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-015.jpg,29
1368,1454,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-038.jpg,23
1369,1529,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-025.jpg,25
1370,577,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-024.jpg,9
1371,126,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-024.jpg,2
1372,1283,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-042.jpg,20
1373,1008,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-030.jpg,16
1374,1572,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-054.jpg,25
1375,1461,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-056.jpg,23
1376,851,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-005.jpg,13
1377,694,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-001.jpg,10
1378,137,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Trigonella Foenum-graecum (Fenugreek)/TF-S-025.jpg,2
1379,1009,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-056.jpg,16
1380,1628,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-006.jpg,26
1381,7,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Alpinia Galanga (Rasna)/AG-S-009.jpg,0
1382,502,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-016.jpg,8
1383,854,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-032.jpg,13
1384,947,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-033.jpg,15
1385,631,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-006.jpg,10
1386,929,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-024.jpg,15
1387,1523,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Psidium Guajava (Guava)/PG-S-030.jpg,25
1388,407,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-026.jpg,6
1389,1787,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-009.jpg,29
1390,357,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-004.jpg,6
1391,1377,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-027.jpg,22
1392,153,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Cumini (Jamun)/SC-S-009.jpg,3
1393,343,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-066.jpg,6
1394,305,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-004.jpg,5
1395,1644,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-010.jpg,27
1396,612,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-018.jpg,10
1397,1442,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-009.jpg,23
1398,280,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-065.jpg,4
1399,1608,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-035.jpg,26
1400,1777,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-035.jpg,29
1401,1080,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-099.jpg,17
1402,400,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-057.jpg,6
1403,468,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-014.jpg,7
1404,1233,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-077.jpg,20
1405,504,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-049.jpg,8
1406,534,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Muntingia Calabura (Jamaica Cherry-Gasagase)/MC-S-035.jpg,8
1407,1016,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-054.jpg,16
1408,903,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Hibiscus Rosa-sinensis/HR-S-003.jpg,14
1409,1468,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-042.jpg,24
1410,550,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-019.jpg,9
1411,1637,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-008.jpg,26
1412,1324,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Santalum Album (Sandalwood)/SA-S-027.jpg,21
1413,1493,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-030.jpg,24
1414,1130,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-029.jpg,18
1415,945,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-012.jpg,15
1416,163,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Cumini (Jamun)/SC-S-019.jpg,3
1417,336,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Azadirachta Indica (Neem)/AI-S-035.jpg,5
1418,59,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Murraya Koenigii (Curry)/MK-S-003.jpg,1
1419,1118,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-010.jpg,17
1420,1716,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-016.jpg,28
1421,1771,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Carissa Carandas (Karanda)/CC-S-044.jpg,29
1422,1616,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-039.jpg,26
1423,449,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-055.jpg,7
1424,855,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-001.jpg,13
1425,1439,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-017.jpg,23
1426,1431,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-005.jpg,23
1427,1640,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mangifera Indica (Mango)/MI-S-033.jpg,26
1428,437,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-052.jpg,7
1429,1314,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Santalum Album (Sandalwood)/SA-S-017.jpg,21
1430,1397,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Brassica Juncea (Indian Mustard)/BJ-S-015.jpg,22
1431,786,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-006.jpg,11
1432,873,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-037.jpg,13
1433,1691,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Artocarpus Heterophyllus (Jackfruit)/AH-S-047.jpg,27
1434,819,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nyctanthes Arbor-tristis (Parijata)/NA-S-033.jpg,12
1435,1243,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-070.jpg,20
1436,1006,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Citrus Limon (Lemon)/CL-S-049.jpg,16
1437,586,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-017.jpg,9
1438,1306,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-045.jpg,20
1439,941,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-011.jpg,15
1440,348,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Jasminum (Jasmine)/J-S-069.jpg,6
1441,1506,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ocimum Tenuiflorum (Tulsi)/OT-S-014.jpg,24
1442,1028,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Basella Alba (Basale)/BA-S-009.jpg,17
1443,1163,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-051.jpg,18
1444,463,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-029.jpg,7
1445,1231,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Auriculata (Roxburgh fig)/FA-S-050.jpg,19
1446,1160,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Tabernaemontana Divaricata (Crape Jasmine)/TD-S-028.jpg,18
1447,1717,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-040.jpg,28
1448,653,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-086.jpg,10
1449,573,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-045.jpg,9
1450,647,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-084.jpg,10
1451,595,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Ficus Religiosa (Peepal Tree)/FR-S-042.jpg,9
1452,890,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Hibiscus Rosa-sinensis/HR-S-042.jpg,14
1453,1732,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Pongamia Pinnata (Indian Beech)/PP-S-047.jpg,28
1454,1348,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Santalum Album (Sandalwood)/SA-S-052.jpg,21
1455,1300,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-054.jpg,20
1456,1308,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Punica Granatum (Pomegranate)/PG-S-032.jpg,20
1457,470,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Moringa Oleifera (Drumstick)/MO-S-059.jpg,7
1458,1450,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nerium Oleander (Oleander)/NO-S-002.jpg,23
1459,800,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Nyctanthes Arbor-tristis (Parijata)/NA-S-012.jpg,12
1460,281,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Mentha (Mint)/M-S-026.jpg,4
1461,932,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-001.jpg,15
1462,732,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Syzygium Jambos (Rose Apple)/SJ-S-003.jpg,11
1463,715,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Amaranthus Viridis (Arive-Dantu)/AV-S-054.jpg,10
1464,832,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Piper Betle (Betel)/PB-S-034.jpg,13
1465,951,/home/sohan/scratch/deepherb/Medicinal Leaf Dataset/Segmented Medicinal Leaf Images/Plectranthus Amboinicus (Mexican Mint)/PA-S-030.jpg,15
